Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,61220,1,1,49,161,49,49,49.0,0.0,161,161,161.0,0.0,3430.251552,32.6690624,61220.0,0.0,61220,61220,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.3345312,16.3345312,49,161,86.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,129.5,49.0,161.0,20,0,0,0,0,0,0,1,49,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,196721.3115,32786.88525,61.0,0.0,61,61,61,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0,0,0,40,0,32786.88525,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,37567,1,1,61,98,61,61,61.0,0.0,98,98,98.0,0.0,4232.438044,53.23821439,37567.0,0.0,37567,37567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26.6191072,26.6191072,61,98,73.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,110.0,61.0,98.0,32,0,0,0,0,0,0,1,61,1,98,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56156,271,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,114391.1439,11070.1107,135.5,123.7436867,223,48,271,135.5,123.7436867,223,48,0,0.0,0.0,0,0,0,0,0,0,96,0,11070.1107,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1405059,4,2,144,270,36,36,36.0,0.0,135,135,135.0,0.0,294.6495485,4.270283312,281011.8,438282.3201,999307,3,999360,333120.0,576934.8661,999307,3,3,3.0,0.0,3,3,0,0,0,0,104,64,2.846855541,1.423427771,36,135,64.28571429,48.30705361,2333.571429,0,0,0,0,0,0,0,0,0,75.0,36.0,135.0,104,0,0,0,0,0,0,4,144,2,270,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,85341,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,1499.865246,23.43539448,85341.0,0.0,85341,85341,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.71769724,11.71769724,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61974,2,2,74,186,37,37,37.0,0.0,93,93,93.0,0.0,4195.30771,64.54319553,20658.0,35776.37546,61969,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,80,80,32.27159777,32.27159777,37,93,59.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,74.25,37.0,93.0,80,0,0,0,0,0,0,2,74,2,186,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,67693,1,1,42,170,42,42,42.0,0.0,170,170,170.0,0.0,3131.786152,29.54515238,67693.0,0.0,67693,67693,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.77257619,14.77257619,42,170,84.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,127.0,42.0,170.0,20,0,0,0,0,0,0,1,42,1,170,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,226,2,2,94,256,47,47,47.0,0.0,128,128,128.0,0.0,1548672.566,17699.11504,75.33333333,127.0209956,222,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,8849.557522,8849.557522,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47.0,128.0,40,0,0,0,0,0,0,2,94,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5464863,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,33.1206839,1.097923223,1092972.6,2384785.691,5358891,48,5464863,1366215.75,2661964.553,5358891,48,0,0.0,0.0,0,0,1,0,0,0,100,20,0.914936019,0.182987204,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,184,4,20,75601.0,0.0,75601,75601,5358891.0,0.0,5358891,5358891,BENIGN
80,56935,4,4,447,871,435,0,111.75,215.5185607,859,0,217.75,427.5093566,23149.20523,140.5111092,8133.571429,10942.33474,23355,0,56931,18977.0,7710.315623,23711,10080,33820,11273.33333,19215.02301,33460,4,0,0,0,0,92,92,70.25555458,70.25555458,0,859,146.4444444,302.9513621,91779.52778,0,0,0,1,0,0,0,0,1,164.75,111.75,217.75,92,0,0,0,0,0,0,4,447,4,871,8192,31,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,201,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,1233830.846,19900.49751,67.0,75.31932023,150,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9950.248756,9950.248756,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,112205,8,5,518,3632,198,0,64.75,78.47247015,1430,0,726.4,713.8464821,36985.87407,115.8593646,9350.416667,13949.4834,37042,15,112205,16029.28571,20708.18171,52798,15,53050,13262.5,17599.67618,37343,49,0,0,0,0,172,112,71.2980705,44.56129406,0,1430,296.4285714,520.5809941,271004.5714,0,0,0,1,0,0,0,0,0,319.2307692,64.75,726.4,172,0,0,0,0,0,0,8,518,5,3632,8192,343,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,280821,11,10,551,4225,188,0,50.09090909,67.98449021,1430,0,422.5,600.3034881,17007.2751,74.78073221,14041.05,21310.7597,65646,0,280821,28082.1,25395.88651,65646,3,178580,19842.22222,35066.93462,103062,1,0,0,0,0,232,212,39.17085973,35.60987248,0,1430,217.0909091,439.985596,193587.3247,0,0,0,1,0,0,0,0,0,227.4285714,50.09090909,422.5,232,0,0,0,0,0,0,11,551,10,4225,8192,351,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54730,3,2,0,247,0,216,31,123.5,130.8147545,0,0,0.0,0.0,82300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0.0,40,0,0,0,0,0,0,2,247,0,0,119,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,79421,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,1284.295086,25.18225658,79421.0,0.0,79421,79421,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.59112829,12.59112829,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,20,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51072,95747,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31.33257439,47873.5,67629.81387,95695,52,95747,95747.0,0.0,95747,95747,0,0.0,0.0,0,0,0,0,0,0,64,32,20.88838293,10.44419146,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,252,304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24108,1,1,41,105,41,41,41.0,0.0,105,105,105.0,0.0,6056.080969,82.96001327,24108.0,0.0,24108,24108,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.48000664,41.48000664,41,105,62.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,93.5,41.0,105.0,20,0,0,0,0,0,0,1,41,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,243,2,2,68,422,34,34,34.0,0.0,211,211,211.0,0.0,2016460.905,16460.90535,81.0,98.0,191,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,8230.452675,8230.452675,34,211,104.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,131.0,34.0,211.0,40,0,0,0,0,0,0,2,68,2,422,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51774,4,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0.0,0.0,20800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43.0,27.66666667,0.0,60,0,0,0,0,0,0,3,83,0,0,271,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53373,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,5171.153954,74.94426021,17791.0,30731.77748,53277,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,37.4721301,37.4721301,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42.0,96.0,64,0,0,0,0,0,0,2,84,2,192,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117413622,7,7,378,745,222,6,54.0,76.73330437,404,6,106.4285714,145.3889693,9.564477962,0.119236591,9031817.077,21900000.0,58800000,4,117000000,19600000.0,30100000.0,58800000,194,117000000,19500000.0,30200000.0,59000000,4,1,0,0,0,140,140,0.059618295,0.059618295,6,404,89.66666667,116.6617006,13609.95238,0,1,0,0,1,0,0,0,1,96.07142857,54.0,106.4285714,140,0,0,0,0,0,0,7,378,7,745,255,189,6,20,195552.5,76450.26386,249611,141494,58400000.0,590048.7891,58800000,58000000,BENIGN
53,30320,1,1,49,81,49,49,49.0,0.0,81,81,81.0,0.0,4287.598945,65.96306069,30320.0,0.0,30320,30320,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.98153034,32.98153034,49,81,59.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,89.5,49.0,81.0,20,0,0,0,0,0,0,1,49,1,81,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,93053,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1031.670123,21.49312757,93053.0,0.0,93053,93053,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.74656379,10.74656379,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5086535,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,35.5841452,1.179584924,1017307.0,2226894.678,5000732,3,5086535,1271633.75,2486310.968,5000732,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.982987436,0.196597487,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,66,4,20,77792.0,0.0,77792,77792,5000732.0,0.0,5000732,5000732,BENIGN
22,1359495,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,6886.380605,61.05208184,16579.20732,106127.9519,953865,1,1359495,33987.375,159761.0168,997026,1,405529,9890.95122,23962.6956,125174,1,0,0,0,0,1328,1360,30.15825729,30.89382455,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,159,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,578616.3522,25157.2327,53.0,90.06664199,157,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12578.61635,12578.61635,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5264801,6,7,352,3671,208,0,58.66666667,87.86049548,1674,0,524.4285714,722.8212912,764.1314458,2.469229131,438733.4167,1399189.614,4880207,1,384589,76917.8,52978.68788,171592,50639,5214210,869035.0,2024816.962,5000802,1,0,0,0,0,132,152,1.139644214,1.329584917,0,1674,287.3571429,552.1434606,304862.4011,0,0,0,1,0,0,0,0,1,309.4615385,58.66666667,524.4285714,132,0,0,0,0,0,0,6,352,7,3671,8192,219,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52399,70,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14285.71429,14285.71429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115874817,26,21,847,10574,462,0,32.57692308,99.98406796,2836,0,503.5238095,788.2498728,98.56326246,0.405610134,2519017.761,4304172.463,10000000,10,116000000,4634992.68,4984157.657,10000000,47,111000000,5550712.3,5100229.481,10000000,49,0,0,0,0,840,680,0.224380074,0.18123006,0,2836,237.9375,570.7599789,325766.9535,0,0,0,1,0,0,0,0,0,243.0,32.57692308,503.5238095,840,0,0,0,0,0,0,26,847,21,10574,29200,357,4,32,82365.18182,151140.2028,538070,36713,10000000.0,4457.872224,10000000,9996424,BENIGN
60199,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,428,2189,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,80029,2,2,58,242,29,29,29.0,0.0,121,121,121.0,0.0,3748.641118,49.98188157,26676.33333,46197.83649,80021,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,24.99094078,24.99094078,29,121,65.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,82.25,29.0,121.0,40,0,0,0,0,0,0,2,58,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53484,225,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,53333.33333,8888.888889,225.0,0.0,225,225,225,225.0,0.0,225,225,0,0.0,0.0,0,0,0,0,0,0,40,0,8888.888889,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,45862,1,1,53,103,53,53,53.0,0.0,103,103,103.0,0.0,3401.508874,43.60908813,45862.0,0.0,45862,45862,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.80454407,21.80454407,53,103,69.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,104.5,53.0,103.0,32,0,0,0,0,0,0,1,53,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,17128386,14,10,2378,3010,517,0,169.8571429,225.6838691,1041,0,301.0,381.1645897,314.5655405,1.401182808,744712.4348,2245512.646,9946922,36,17100000,1317568.154,2915839.549,9946922,86029,17000000,1893526.333,3439867.471,10100000,6676,0,0,0,0,292,224,0.817356638,0.58382617,0,1041,215.52,297.0983451,88267.42667,0,0,0,1,0,0,0,0,0,224.5,169.8571429,301.0,292,0,0,0,0,0,0,14,2378,10,3010,8192,34,13,20,2185132.0,0.0,2185132,2185132,9946922.0,0.0,9946922,9946922,BENIGN
53,88080,1,1,85,144,85,85,85.0,0.0,144,144,144.0,0.0,2599.909173,22.70663034,88080.0,0.0,88080,88080,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,11.35331517,11.35331517,85,144,104.6666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,157.0,85.0,144.0,32,0,0,0,0,0,0,1,85,1,144,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59998,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42644,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,310,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,152,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1289473.684,26315.78947,50.66666667,48.52147291,100,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,13157.89474,13157.89474,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4864937,5,1,117,41,45,0,23.4,21.96132965,41,41,41.0,0.0,32.47729621,1.233315046,972987.4,2163246.738,4842684,3,4864937,1216234.25,2417654.972,4842684,3,0,0.0,0.0,0,0,1,0,0,0,160,32,1.027762538,0.205552508,0,45,28.42857143,19.88179354,395.2857143,0,1,0,0,1,0,0,0,0,33.16666667,23.4,41.0,160,0,0,0,0,0,0,5,117,1,41,553,122,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50535,27,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,37037.03704,37037.03704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31156,2,2,54,182,27,27,27.0,0.0,91,91,91.0,0.0,7574.784953,128.3861856,10385.33333,17904.78655,31060,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,64.19309282,64.19309282,27,91,52.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,65.75,27.0,91.0,80,0,0,0,0,0,0,2,54,2,182,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,33737,2,2,78,184,39,39,39.0,0.0,92,92,92.0,0.0,7765.954294,118.5641877,11245.66667,19433.04516,33685,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,59.28209384,59.28209384,39,92,60.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,75.25,39.0,92.0,40,0,0,0,0,0,0,2,78,2,184,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5252448,9,7,997,3592,661,0,110.7777778,218.9667656,1448,0,513.1428571,608.937443,873.6878499,3.046198649,350163.2,1286709.032,5000740,4,251704,31463.0,30397.92356,89574,227,5210394,868399.0,2024857.462,5000797,4,0,0,0,0,296,232,1.71348674,1.332711909,0,1448,269.9411765,455.7476646,207705.9338,0,0,0,1,0,0,0,0,0,286.8125,110.7777778,513.1428571,296,0,0,0,0,0,0,9,997,7,3592,29200,127,3,32,251704.0,0.0,251704,251704,5000740.0,0.0,5000740,5000740,BENIGN
443,399503,12,8,537,4201,204,0,44.75,71.27427816,2360,0,525.125,884.8191805,11859.73572,50.06220229,21026.47368,28407.85166,96593,3,399503,36318.45455,29269.01823,96593,15,319564,45652.0,58181.57575,133010,3,0,0,0,0,392,264,30.03732137,20.02488091,0,2360,225.6190476,578.6757707,334865.6476,0,0,0,1,0,0,0,0,0,236.9,44.75,525.125,392,0,0,0,0,0,0,12,537,8,4201,29200,349,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39589,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,355,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23161,1,1,46,107,46,46,46.0,0.0,107,107,107.0,0.0,6605.932386,86.35205734,23161.0,0.0,23161,23161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.17602867,43.17602867,46,107,66.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,99.5,46.0,107.0,20,0,0,0,0,0,0,1,46,1,107,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,94037,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1020.874762,21.26822421,94037.0,0.0,94037,94037,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.6341121,10.6341121,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47067,2,2,56,476,28,28,28.0,0.0,238,238,238.0,0.0,11303.0361,84.98523382,15689.0,27129.98715,47016,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,42.49261691,42.49261691,28,238,112.0,115.0217371,13230.0,0,0,0,0,0,0,0,0,1,140.0,28.0,238.0,40,0,0,0,0,0,0,2,56,2,476,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,95890,1,1,39,103,39,39,39.0,0.0,103,103,103.0,0.0,1480.863489,20.85723225,95890.0,0.0,95890,95890,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.42861612,10.42861612,39,103,60.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,90.5,39.0,103.0,32,0,0,0,0,0,0,1,39,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,76025,2,2,96,300,48,48,48.0,0.0,150,150,150.0,0.0,5208.81289,52.61427162,25341.66667,43886.99204,76018,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,26.30713581,26.30713581,48,150,88.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,111.0,48.0,150.0,40,0,0,0,0,0,0,2,96,2,300,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,300457,4,2,148,74,37,37,37.0,0.0,37,37,37.0,0.0,738.8744479,19.96957967,60091.4,117644.6427,269139,3,31315,10438.33333,18072.79548,31307,4,3,3.0,0.0,3,3,0,0,0,0,104,40,13.31305312,6.656526558,37,37,37.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43.16666667,37.0,37.0,104,0,0,0,0,0,0,4,148,2,74,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,133101,1,1,42,94,42,42,42.0,0.0,94,94,94.0,0.0,1021.780452,15.02618312,133101.0,0.0,133101,133101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.513091562,7.513091562,42,94,59.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,89.0,42.0,94.0,20,0,0,0,0,0,0,1,42,1,94,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50683,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,12576,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,561,1,1,63,123,63,63,63.0,0.0,123,123,123.0,0.0,331550.8021,3565.062389,561.0,0.0,561,561,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1782.531194,1782.531194,63,123,83.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,124.5,63.0,123.0,32,0,0,0,0,0,0,1,63,1,123,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
